previous_4vHPV_doses	visit	prior_4vHPV_exposure_status	immunization_context	response_type	antigen_target	antigen_class	feature	assay_family	outcome_family	floor_severity	minimum_fraction	participants	observations	mean_log2_value	sd_log2_value	se_log2_value	ci95_lower_log2	ci95_upper_log2	geometric_mean	geometric_mean_ci95_lower	geometric_mean_ci95_upper	raw_median	raw_q1	raw_q3	raw_minimum	raw_maximum
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV31	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	19	19	6.7024593736357865	3.934176472770066	0.9025619826768427	4.806247011546428	8.598671735725144	104.14569348093906	27.978505792921496	387.6663589865404	76.0	31.0	362.0	1.0	32696.5
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV31	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	19	19	0.8644112936416112	1.896665016740376	0.4351247967221146	-0.049751982047246845	1.7785745693304693	1.8205966026594431	0.9661024001580119	3.4308702566860285	1.0	1.0	1.0	1.0	113.0
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV31	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	0.125	19	19	8.348677138664074	3.030821908009638	0.6953182322570073	6.887867739533945	9.809486537794204	325.98847242117915	118.42810927947409	897.3248395000112	598.2	130.5	1152.5	1.0	4103.5
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV31	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	0.1875	19	19	7.298338377448381	3.052579520438929	0.7003097708797443	5.8270421448110294	8.769634610085733	157.40508931496896	56.76942188548437	436.43851424508756	316.0	44.5	805.0	1.0	1837.8
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV31	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	0.1625	19	19	6.855778120731547	3.6654679427117833	0.8409160180562419	5.089079124405524	8.62247711705757	115.82301288013397	34.03811229684624	394.11616589192073	293.5	58.9	554.15	1.0	2464.5
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV33	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	19	19	9.818362965400583	1.2631281899516644	0.2897814806703554	9.209554665806573	10.427171264994593	902.862802972995	592.0415692914421	1376.864874484813	771.0	514.5	1635.35	167.5	7315.0
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV33	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	19	19	10.861326227256926	0.7624085357309567	0.17490851373389782	10.493857075727592	11.22879537878626	1860.3085714282395	1442.0016257041	2399.9612200434	1960.7	1165.6	2763.95	803.2	4349.0
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV33	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	0.0375	19	19	7.897816342929227	1.381177702873432	0.3168638963103651	7.2321099994141544	8.5635226864443	238.49518720281196	150.3425948673383	378.33558991778057	245.0	138.0	498.0	42.80000000000001	984.0
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV33	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	0.5125	19	19	4.9866699782676385	4.410172029448408	1.0117628526313311	2.8610351016774085	7.112304854857868	31.705692402502297	7.265364110498371	138.36208556561053	66.0	1.0	149.0	1.0	18981.0
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV33	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	19	19	8.33097308573554	0.6098702474790374	0.1399138303912245	8.03702503573208	8.624921135739	322.0125454139619	262.6549631357695	394.78439000743043	306.5	221.65	377.65	193.5	1054.8
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV33	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	high	0.35	19	19	5.69574099128062	3.870570705874552	0.8879698189861085	3.830185627503929	7.561296355057311	51.83091621241149	14.223312854504194	188.87610101097405	162.7	3.1000000000000014	285.45	1.0	1955.7
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV33	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	0.025	19	19	8.059188265509754	1.6165220387978263	0.37085558984874	7.280049583049974	8.838326947969533	266.7211215165886	155.4222867185246	457.72172167241496	192.0	119.25	594.5	40.5	2911.5
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV33	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	19	19	1.8482904640138882	2.0451229574403142	0.4691833841367033	0.8625727513662474	2.834008176661529	3.6007325972213566	1.8182779477806645	7.13052438023432	2.5	1.0	10.0	0.7999999999999972	44.0
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV33	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	0.2875	19	19	3.315530853961242	2.987452177589171	0.6853685337248274	1.8756249957711224	4.755436712151361	9.955755871692116	3.6696055532307534	27.010280407241176	9.0	1.0	66.0	1.0	346.75
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV33	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	none	0.025	19	19	5.981312018436997	1.363103470361627	0.3127173829945222	5.324317176137331	6.638306860736662	63.176320899114636	40.06629427331082	99.61608865351396	93.5	31.25	130.0	5.0	189.0
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV33	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	high	0.4125	19	19	2.8892822998420673	2.703911299654036	0.6203197951310351	1.5860387702535188	4.192525829430616	7.409017800460719	3.002238874586793	18.28420291010286	14.0	1.0	40.9	1.0	133.5
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV45	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	19	19	9.713549899809848	1.7122241972738097	0.3928111707685045	8.888284253489442	10.538815546130255	839.5950785605384	473.8492202356218	1487.6459975866476	717.3	408.75	1853.0	81.5	6947.0
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV45	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	19	19	9.45561333300715	1.1612966731795182	0.2664197285189211	8.895886253406736	10.015340412607564	702.1392331913944	476.35266612796295	1034.9464542603496	688.5	400.4	1309.25	187.8	3024.5
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV45	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	0.0375	19	19	8.997963615420094	2.193800131829759	0.5032922672090593	7.940585798557739	10.05534143228245	511.2778145216349	245.67134782656376	1064.043511523221	399.3	240.25	729.0	38.5	18641.5
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV45	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	0.3875	19	19	5.806347764368564	4.796610963686721	1.1004180243257715	3.4944552835841374	8.11824024515299	55.96091956607686	11.270309922019928	277.86498688579593	161.0	1.0	1247.5	1.0	3136.3
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV45	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	19	19	8.822225324650494	1.4557794700191011	0.3339787154681295	8.120562080352137	9.523888568948852	452.64158537110893	278.3125354782129	736.1666424950156	410.8	197.15	972.75	122.0	5947.5
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV45	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	high	0.5	19	19	4.857275172684536	3.7417471573613366	0.8584156700641393	3.053810771758573	6.660739573610498	28.985815543821708	8.30402491190876	101.1771414047135	38.5	2.1499999999999986	214.25	1.0	2005.0
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV45	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	low	0.0625	19	19	6.430681392553336	2.2957422030223484	0.5266793822839922	5.3241690701724025	7.53719371493427	86.26368209599661	40.06218130943152	185.7468217040716	112.7	64.85	296.75	1.0	485.8
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV45	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	19	19	1.9244638805692194	2.2101580253934823	0.5070450253655574	0.8592018113841831	2.9897259497542557	3.795957607109718	1.8140343963056993	7.943230946623074	2.5	1.0	10.0	0.7999999999999972	95.5
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV45	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	0.175	19	19	6.081789328690308	3.0058584293866093	0.6895912174887431	4.633011941111611	7.530566716269006	67.7331097395366	24.812787976406206	184.89555302493596	118.9	13.0	348.25	1.0	1067.5
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV45	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	0.1875	19	19	5.360902422164247	2.576394978486983	0.5910655447300214	4.119119792013916	6.602685052314578	41.095326278321636	17.377152526991438	97.1865695083534	63.5	25.0	130.0	1.0	460.0
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV45	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	high	0.325	19	19	4.347219931277363	3.2593399508941165	0.7477438667680144	2.776268361129441	5.9181715014252845	20.35371068763712	6.850780497297576	60.47099873064853	35.0	2.5	99.65	1.0	611.0
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV52	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	19	19	9.779995984785657	1.8218759936520341	0.41796701810484027	8.901879864355406	10.658112105215908	879.168560064503	478.3357681211	1615.8886884875556	756.0	304.25	1481.65	230.8	32717.3
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV52	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	19	19	9.219156586567694	1.073381382273988	0.2462505775373849	8.701803320797337	9.73650985233805	595.9950699409898	416.39337964949624	853.063811180109	541.7	326.6	945.5	201.7	2731.5
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV52	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	Antibody abundance	moderate	0.175	19	19	6.282530896162737	4.0324556577643875	0.9251087740265157	4.338949483190136	8.226112309135338	77.84491493992894	20.23736404212923	299.4377513489252	308.0	34.849999999999994	464.0	1.0	1478.2
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV52	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	19	19	5.021975682164123	4.174363980343581	0.9576647759933619	3.009996647117247	7.033954717210999	32.491167557304564	8.055625678825809	131.04828989406525	46.0	1.0	324.75	1.0	2459.0
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV52	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	19	19	8.983016961067968	1.5734202928315868	0.3609673711667926	8.224652655175813	9.741381266960122	506.0082024271572	299.1349469066214	855.9491412532625	581.7	230.85	820.1	102.2	12357.2
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV52	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	high	0.4125	19	19	4.324015000746188	3.2647516049743945	0.748985385360295	2.7504550968243757	5.897574904668001	20.028951592910452	6.729293736778239	59.61381945904054	27.8	5.5	74.5	1.0	2302.5
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV52	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	low	0.0875	19	19	7.043316773938202	3.292335392739742	0.755313540273412	5.456461909885363	8.630171637991042	131.90146461551788	43.90952156346834	396.22377443969765	86.5	40.0	411.5	1.0	32698.0
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV52	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	19	19	0.3890693380409874	1.4716883348214487	0.33762845936180763	-0.32026173364483357	1.0984004097268083	1.3095483603872375	0.8009245607242038	2.1411715813063066	1.0	1.0	1.0	1.0	84.00000000000001
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV52	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	high	0.3375	19	19	5.58565986177224	3.2224102708899394	0.7392716171282511	4.032507827622921	7.138811895921559	48.02320755313701	16.36461580912588	140.92774866157177	58.0	17.0	224.9	1.0	3180.8
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV52	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	high	0.3875	19	19	3.9592013571741034	3.3634222786896464	0.7716219903821823	2.3380837108455785	5.580319003502629	15.553866511814384	5.056305772065188	47.845754266663064	17.5	1.0	68.0	1.0	1023.2
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV52	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	0.25	19	19	4.410510983174983	2.9526030178827964	0.6773735881760171	2.987401882298885	5.833620084051081	21.26650400140043	7.930445331710705	57.02885191493035	29.0	8.5	60.25	1.0	1710.5
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV58	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	19	19	10.466364112814803	1.559856929826426	0.35785572228921086	9.714537138631052	11.218191086998555	1414.7820578749024	840.1698116116544	2382.3853745056163	1346.0	771.4	2505.4	337.0	32715.5
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV58	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	19	19	10.861771807289552	0.9262300019469077	0.21249173562958168	10.415343236536309	11.308200378042795	1860.883221198354	1365.6227066877652	2535.7562861096403	1724.0	1352.0	2981.15	581.0	7011.0
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV58	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	19	19	8.76520093866191	1.1979641678867505	0.2748318287263757	8.187800692330939	9.34260118499288	435.09931600082297	291.5906586682351	649.2368982223742	413.0	336.75	732.3	97.5	2651.5
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV58	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	0.5125	19	19	5.231494742493157	4.248862636183723	0.9747559397952985	3.183608504721424	7.27938098026489	37.569623223158096	9.085768234697614	155.35027448089383	52.5	1.0	200.25	1.0	11448.5
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV58	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	19	19	9.451266578448173	1.2618461694303245	0.2894873649916151	8.84307619296601	10.059456963930337	700.0269130872256	459.23099044506387	1067.0832091961167	594.3	380.55	1107.9	183.8	6647.5
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV58	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	19	19	5.514273990971875	3.314928448645075	0.7604967427743127	3.9165296225458617	7.112018359397889	45.7048066029655	15.100554506738144	138.33461186358159	86.0	20.9	161.75	1.0	1015.0
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV58	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	low	0.05	19	19	7.404074226225616	2.9260052136300305	0.6712716333940233	5.993784856639563	8.814363595811669	169.37465835926216	63.724880452039514	450.18169811880153	129.3	74.4	480.6	1.0	31736.5
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV58	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	19	19	0.7652762708550329	1.3630806053798379	0.31271213740794507	0.10829244912382152	1.4222600925862443	1.6996954526141306	1.0779516347816505	2.6800503273250675	1.0	1.0	2.3999999999999986	1.0	15.0
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV58	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	0.2	19	19	5.85810307040526	2.7789273272015214	0.6375296521428957	4.518702972911099	7.197503167899422	58.00490794344631	22.922666521547406	146.77914292235468	54.5	19.15	278.9	1.0	2664.3
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV58	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	low	0.075	19	19	6.29651084135897	1.6596016268370923	0.3807387251536097	5.496608462110506	7.096413220607434	78.60291121068175	45.14857230240464	136.84635716521322	73.0	46.5	114.4	14.0	1260.5
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	HPV58	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	high	0.325	19	19	3.840391150539118	3.469213958313994	0.7958922662006013	2.168283546820949	5.512498754257287	14.324284278462837	4.4948829481724575	45.64860141099834	11.5	1.0	106.5	1.0	1422.0
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	BPV	heterologous_control_antigen	IgG	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	19	19	8.51236008862339	0.8228939833192078	0.18878482708084585	8.115737884546164	8.908982292700617	365.1537125990442	277.38344663670426	480.6964346344009	393.0	262.65	545.75	125.5	1115.5
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	BPV	heterologous_control_antigen	IgM	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	19	19	9.013855724264372	0.7850041109218197	0.18009229419853712	8.635495854105107	9.392215594423638	516.9409654550822	397.6887260792295	671.9525705448185	589.8	390.15	707.75	172.5	1297.5
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	BPV	heterologous_control_antigen	IgA1	antibody_isotype_or_subclass	Antibody abundance	low	0.0875	19	19	5.982873030891002	2.845599132884688	0.6528252133721749	4.611338151692393	7.354407910089612	63.244715392494356	24.44280841878943	163.6429806487725	116.0	50.25	218.25	1.0	444.0
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	BPV	heterologous_control_antigen	IgA2	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	19	19	3.4615596950667573	2.9445341042469813	0.6755224524327184	2.042339686073234	4.880779704060281	11.016237744910473	4.119130078811037	29.46192320477029	21.5	1.0	60.0	1.0	152.0
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	BPV	heterologous_control_antigen	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	19	19	7.772692032093803	0.6044223858771609	0.13866400522380473	7.481369767331024	8.064014296856582	218.682207231428	178.6967724902996	267.61483765581266	219.2	172.15	276.65	87.0	473.5
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	BPV	heterologous_control_antigen	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	high	0.45	19	19	1.846968904978885	2.318713362644295	0.5319493277265188	0.7293848380668801	2.96455297189089	3.5974357106902524	1.6579320023976896	7.805835024496488	1.0	1.0	16.75	1.0	81.5
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	BPV	heterologous_control_antigen	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	low	0.0625	19	19	6.452904991613756	2.323930301668931	0.5331461756214138	5.3328064405805495	7.573003542646962	87.6027947838165	40.30275177019393	190.41502916957128	103.3	43.0	266.65	1.0	1376.3
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	BPV	heterologous_control_antigen	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	high	0.6875	19	19	1.419849596358852	1.9473567176780677	0.4467542704938822	0.48125370290648317	2.3584454898112206	2.6755761612411693	1.3959562262633314	5.128174981363363	1.0	1.0	11.5	1.0	24.0
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	BPV	heterologous_control_antigen	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	0.2125	19	19	3.0157041596408427	1.2398453782935992	0.2844400373472503	2.418117816051043	3.6132905032306426	8.087558034740873	5.344732767266619	12.237954227738246	8.0	5.449999999999999	15.399999999999999	1.0	28.0
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	BPV	heterologous_control_antigen	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	high	0.75	19	19	1.4184208069600677	2.0161763442519933	0.4625425756290374	0.4466549152712018	2.3901866986489333	2.672927685730158	1.362876575701198	5.242251969491016	1.0	1.0	8.5	1.0	57.0
3	v1	previously_4vHPV_vaccinated	six_year_4vHPV_persistence	long_term_persistence	BPV	heterologous_control_antigen	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	high	0.3875	19	19	1.9217437158369337	2.2430873223171854	0.5145995241851503	0.8406102335788403	3.0028771980950273	3.7888071688849374	1.790807460435219	8.015970493838122	1.3000000000000007	1.0	21.0	1.0	51.0
3	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	19	19	14.994877653759698	0.004145273413389661	0.0009509909422269174	14.992879695929103	14.996875611590292	32651.86220798924	32606.674631904694	32697.11240674401	32669.0	32653.3	32675.5	32279.5	32712.0
3	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV16	vaccine_target_2vHPV_and_4vHPV	IgM	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	19	19	11.977959589336905	1.6729122205196072	0.3837923847715367	11.171641709293745	12.784277469380065	4033.8999568129243	2306.743233306852	7054.252344439717	4194.3	1416.85	10663.15	957.2	32676.2
3	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV16	vaccine_target_2vHPV_and_4vHPV	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	19	19	13.239438138556341	1.3406095811005128	0.30755693088208047	12.593285003837313	13.88559127327537	9670.924781393504	6179.545440303903	15134.897385392711	9815.0	4635.25	22553.1	1945.0	32572.2
3	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV16	vaccine_target_2vHPV_and_4vHPV	IgA2	antibody_isotype_or_subclass	Antibody abundance	none	0.025	19	19	10.744734738695964	3.3176069997165945	0.7611112445340951	9.145699349979058	12.34377012741287	1715.8821319116196	566.4085959257375	5198.105240266496	2288.5	913.75	9347.9	1.0	31718.0
3	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	19	19	14.913778673340714	0.14076517368372007	0.03229374562406773	14.845932031397174	14.981625315284253	30867.021850054418	29449.020546624488	32353.301407198953	32144.5	31572.5	32414.9	24544.5	32687.5
3	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	19	19	10.924300468071841	2.185649316456201	0.501422341918491	9.870851218466045	11.977749717677638	1943.3101657457055	936.3156867720196	4033.31318020534	2142.0	1056.1	4617.35	41.7	19913.0
3	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	19	19	14.11857185806484	1.1821015738282703	0.27119270006935864	13.548817137336668	14.688326578793012	17787.447252181235	11983.96036790113	26401.39570192378	29622.0	11134.5	32500.75	2403.8	32699.5
3	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	moderate	0.1875	19	19	6.519699297979095	2.236716722173656	0.5131380082780266	5.441636346702441	7.597762249255749	91.75400952206998	43.460604816212616	193.7110240176765	104.7	33.25	161.35	10.0	1793.0
3	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	0.075	19	19	12.342364733989625	0.5084038018068323	0.11663583129409806	12.097321945342028	12.587407522637221	5193.044000283726	4381.842595183817	6154.42143415275	5788.0	5068.9	6310.8	1405.7	6709.5
3	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	none	0.0125	19	19	11.360470356797723	0.5685695442084323	0.1304387992410283	11.086428608569681	11.634512105025765	2629.3133242743443	2174.440637985556	3179.341130972978	2650.2	2257.15	3364.9	810.0	4829.8
3	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	none	0.0125	19	19	11.76110586910865	0.5821549466904294	0.13355550432136262	11.480516166484403	12.041695571732898	3470.928350892399	2857.4571849768536	4216.106432099075	3673.3	2494.9	5051.0	1705.0	6013.0
3	v2	previously_4vHPV_vaccinated	heterologous_2vHPV_recall_day28	memory_recall	HPV16	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	0.0125	19	19	6.979920142834544	0.3538764187259309	0.08118481830149564	6.8093571687319745	7.150483116937114	126.23079875751048	112.15554729667616	142.0724604268534	118.66978325	107.162017625	156.66332675	79.58811349999999	187.66472200000004
