antigen_target	antigen_class	feature	assay_family	previous_4vHPV_doses	participant_feature_records	paired_participants	visit1_observed	visit2_observed	median_log2_change	mean_log2_change	sd_log2_change	median_raw_change	positive_log2_change_fraction	paired_fraction
HPV52	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	0	20	20	20	20	0.45650264096580484	0.510635328280714	2.3554271529488715	62.35	0.8	1.0
HPV52	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	1	20	20	20	20	4.358505925663917	4.318665071402422	2.0279630448687733	15036.0	1.0	1.0
HPV52	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	2	21	21	21	21	3.093453784626501	3.134319243482056	1.5508901852223438	12006.0	1.0	1.0
HPV52	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	3	19	19	19	19	3.9645845971307736	3.54956754925675	1.333072424445949	10163.5	0.9473684210526315	1.0
HPV52	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	0	20	20	20	20	0.5146861497470354	0.4970608820251929	2.1263476972370157	42.00000000000001	0.8	1.0
HPV52	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	1	20	20	20	20	4.172065474336261	4.117253869168267	2.050339879918257	4715.5	0.95	1.0
HPV52	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	2	21	21	21	21	2.8106906044936437	3.0864921013152724	1.6717730536871795	4752.5	1.0	1.0
HPV52	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	3	19	19	19	19	3.0932833211420903	3.0962667005494375	1.255465042504866	4467.5	0.9473684210526315	1.0
HPV52	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	0	20	20	20	20	0.0	-0.18199202376642526	2.244349232939899	0.0	0.25	1.0
HPV52	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	1	20	20	20	20	1.4213287667964767	1.7812701419535046	2.1950636054647723	15.350000000000001	0.8	1.0
HPV52	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	2	21	21	21	21	2.938599455335857	3.399353607493416	2.443887204337231	27.200000000000003	0.8571428571428571	1.0
HPV52	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	3	19	19	19	19	0.6003925412907622	1.436830487389469	3.6567449571642574	8.0	0.5263157894736842	1.0
HPV52	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	0	20	20	20	20	0.30509286991043005	-0.19428211720605665	3.7214161248449176	2.8500000000000014	0.5	1.0
HPV52	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	1	20	20	20	20	6.564312225869202	6.159399663166289	3.8808047586430576	8166.5	1.0	1.0
HPV52	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	2	21	21	21	21	4.253445925275468	4.060229455089496	3.1014171232544907	2543.5	0.9523809523809523	1.0
HPV52	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	3	19	19	19	19	4.474523961810004	3.4842534778818295	3.599238579948812	525.5	0.8947368421052632	1.0
HPV52	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	0	20	20	20	20	0.0	0.018273125908995443	0.5344438989700837	0.0	0.1	1.0
HPV52	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	1	20	20	20	20	0.0	1.0728324576247132	2.1229826378371808	0.0	0.4	1.0
HPV52	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	2	21	21	21	21	0.0	1.7466679290491733	2.536953883884187	0.0	0.47619047619047616	1.0
HPV52	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	3	19	19	19	19	0.0	0.8826835858449592	2.002047612306109	0.0	0.2631578947368421	1.0
HPV52	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	0	20	20	20	20	0.2085294656685015	0.16304498496890477	0.9800515366509196	214.39999999999998	0.6	1.0
HPV52	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	1	20	20	20	20	-0.105637915114138	0.26726003246684815	1.1729279446581973	-108.75	0.45	1.0
HPV52	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	2	21	21	21	21	-0.11679420053626899	0.07406721752434633	0.718716372933177	-78.29999999999995	0.38095238095238093	1.0
HPV52	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	3	19	19	19	19	-0.049280902771219104	0.1520803549066492	1.0642769529978808	-20.700000000000045	0.47368421052631576	1.0
HPV58	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	0	20	20	20	20	0.0	-0.24592706855339896	4.646394923101745	0.0	0.4	1.0
HPV58	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	1	20	20	20	20	5.329297021048326	4.218255670512628	4.78936230409947	428.75	0.8	1.0
HPV58	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	2	21	21	21	21	3.2907793963166974	2.7439500988992656	3.2504861802507854	564.2	0.8095238095238095	1.0
HPV58	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	3	19	19	19	19	4.22892266477007	3.6143458441737484	3.4120678464893652	1045.5	0.8947368421052632	1.0
HPV58	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	0	20	20	20	20	0.2524251290179036	1.0531490833774382	2.728979283015323	6.100000000000001	0.65	1.0
HPV58	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	1	20	20	20	20	4.193620473282337	3.967538799438214	2.569379391369523	635.0	0.95	1.0
HPV58	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	2	21	21	21	21	2.551545500797956	3.028549225922415	2.0767895326912313	615.0	0.9047619047619048	1.0
HPV58	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	3	19	19	19	19	3.124736227676058	2.6572589086038976	2.0261040514900373	549.0	0.8947368421052632	1.0
HPV58	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	0	20	20	20	20	0.5515467464820516	0.8374956856389755	1.741543722951646	1.75	0.65	1.0
HPV58	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	1	20	20	20	20	6.706362099401197	6.035202375824231	2.9252748046172914	524.6	1.0	1.0
HPV58	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	2	21	21	21	21	4.27721524152587	4.746903400289686	2.297282947433595	396.00000000000006	1.0	1.0
HPV58	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	3	19	19	19	19	3.274499592327249	4.158275009613862	3.0678130600637727	473.50000000000006	0.8947368421052632	1.0
HPV58	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	0	20	20	20	20	0.6178922908889644	0.770120835781902	0.8952617059313682	121.0	0.75	1.0
HPV58	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	1	20	20	20	20	0.6547944923689846	1.2226458774364328	1.6847051314103543	200.85	0.85	1.0
HPV58	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	2	21	21	21	21	0.8029317350234173	1.1488976857365196	1.4161805333259407	378.0	0.7619047619047619	1.0
HPV58	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	3	19	19	19	19	0.6097185998067278	0.7044924249864912	0.809783515969811	226.20000000000005	0.8421052631578947	1.0
HPV58	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	0	20	20	20	20	0.663254232822732	2.0561504705235087	3.004549029857547	17.65	0.55	1.0
HPV58	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	1	20	20	20	20	0.14270110943112435	2.973748179748795	4.230850156136589	10.5	0.5	1.0
HPV58	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	2	21	21	21	21	0.0	1.1556439703282855	3.3952476091965935	0.0	0.38095238095238093	1.0
HPV58	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	3	19	19	19	19	0.0	0.4601953827021184	3.988630571348282	0.0	0.47368421052631576	1.0
HPV58	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	0	20	20	20	20	0.3133180463341505	0.7034412295545007	1.2719974954142876	171.0	0.65	1.0
HPV58	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	1	20	20	20	20	4.791946244879862	4.220044558189773	1.7015596914647884	9675.25	1.0	1.0
HPV58	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	2	21	21	21	21	2.1511228504615634	2.4669723580888823	1.159078349157352	5240.7	1.0	1.0
HPV58	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	3	19	19	19	19	2.9394079426483266	3.2920763511371107	1.5278848794187567	12418.0	1.0	1.0
HPV58	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	0	20	20	20	20	0.38276707386063835	0.6727080916024729	1.015984543933152	105.0	0.75	1.0
HPV58	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	1	20	20	20	20	4.389991554474298	4.126673461081202	1.7238262869625984	4365.9	1.0	1.0
HPV58	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	2	21	21	21	21	2.3530630918922686	2.574456618474072	1.2397894565026604	3191.8	1.0	1.0
HPV58	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	3	19	19	19	19	2.784976842356814	3.1354232049934865	1.3190433221334763	6656.5	1.0	1.0
HPV58	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	0	20	20	20	20	0.0	-0.5623127951655522	2.186474115501712	0.0	0.2	1.0
HPV58	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	1	20	20	20	20	1.6739798958457646	2.0779466616009494	2.368901595626328	24.25	0.7	1.0
HPV58	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	2	21	21	21	21	1.1171835393703393	1.7227237135184597	2.142738625411842	19.0	0.7619047619047619	1.0
HPV58	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	3	19	19	19	19	0.0	1.1520034591236394	3.0531359338207813	0.0	0.47368421052631576	1.0
HPV58	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	0	20	20	20	20	0.44834243458442335	0.16307576936297355	3.2330884163780196	30.900000000000006	0.55	1.0
HPV58	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	1	20	20	20	20	5.199146419344783	5.433819576447164	3.0411453948974025	2242.15	0.95	1.0
HPV58	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	2	21	21	21	21	4.5983777969101824	4.177254155022214	2.9752646421075877	2724.2	0.9047619047619048	1.0
HPV58	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	3	19	19	19	19	2.771992979166126	2.5782305132233234	3.134771725893872	361.0	0.8421052631578947	1.0
HPV58	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	0	20	20	20	20	0.0	-0.2053856750122791	1.1610586041348736	0.0	0.1	1.0
HPV58	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	1	20	20	20	20	0.0	0.7579207942728902	2.1128005295976995	0.0	0.4	1.0
HPV58	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	2	21	21	21	21	1.5501970825604818	1.5715313986293435	2.1684582658758127	3.299999999999997	0.6666666666666666	1.0
HPV58	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	3	19	19	19	19	1.8981203859807854	1.6280197719615663	1.602746604061614	4.299999999999997	0.5789473684210527	1.0
HPV58	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	0	20	20	20	20	0.34726036605987254	0.26345752985256105	0.6595831702433557	535.25	0.75	1.0
HPV58	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	1	20	20	20	20	0.27428546380834273	0.14146131088183056	0.5773072623712833	293.75	0.6	1.0
HPV58	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	2	21	21	21	21	-0.13589839228446898	-0.05545070057937451	0.3995713296650839	-107.0	0.3333333333333333	1.0
HPV58	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	3	19	19	19	19	-0.13012802490022501	0.04965928503203795	0.8594746365106523	-190.70000000000005	0.3157894736842105	1.0
