previous_4vHPV_doses	prior_4vHPV_exposure_status	response_transition	trajectory	antigen_target	antigen_class	feature	assay_family	outcome_family	paired_floor_severity	v1_floor_fraction	v2_floor_fraction	participants	paired_observations	mean_log2_change	sd_log2_change	se_log2_change	ci95_lower_log2_change	ci95_upper_log2_change	geometric_mean_ratio	geometric_mean_ratio_ci95_lower	geometric_mean_ratio_ci95_upper	median_log2_change	q1_log2_change	q3_log2_change	positive_change_fraction	negative_change_fraction	no_change_fraction	v1_geometric_mean	v2_geometric_mean
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	moderate	0.15	0.0125	19	19	0.6422621513234879	2.3646310846951186	0.542483575628473	-0.4974535491830949	1.7819778518300706	1.5607745420666796	0.7083559728897418	3.438973149652017	1.1981221405225106	-0.7133500555973056	1.7625598107167475	0.6842105263157895	0.3157894736842105	0.0	1245.0934541593008	1943.3101657457055
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	0.025	0.0125	19	19	3.4573693003651584	2.6090553251387516	0.5985583421256038	2.1998448870233887	4.714893713706928	10.984286842523984	4.594299432172668	26.261796650417132	3.6353751994502357	1.0315724412613996	5.517388986299398	0.9473684210526315	0.05263157894736842	0.0	1619.3538558479609	17787.447252181235
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV16	vaccine_target_2vHPV_and_4vHPV	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	moderate	0.0125	0.1875	19	19	0.27783558739510894	2.658217992952449	0.6098370316411179	-1.0033844733348394	1.5590556481250575	1.2123746463873217	0.4988284057063278	2.9466090270491154	1.3923174227787607	-2.448999575136688	2.2009950645334646	0.5263157894736842	0.47368421052631576	0.0	75.68123417582339	91.75400952206998
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	0.05	0.075	19	19	0.3793262679368998	0.4643355857725385	0.10652588917222408	0.15552367951870835	0.6031288563550912	1.300734276556858	1.1138258491423214	1.519007356053653	0.3368956966973027	0.17492508305502863	0.613480675597363	0.8421052631578947	0.15789473684210525	0.0	3992.3942144663997	5193.044000283726
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	0.15	0.0125	19	19	0.1242531859870659	0.4551532954055736	0.10441932728907424	-0.09512368014168453	0.3436300521158163	1.089943375209467	0.9361919856206862	1.2689454507297324	-0.030966665956617234	-0.1234403687761052	0.4049904002110525	0.47368421052631576	0.5263157894736842	0.0	2412.339378427835	2629.3133242743443
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV16	vaccine_target_2vHPV_and_4vHPV	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	low	0.075	0.0125	19	19	0.35778665205549803	0.4045689343136957	0.0928144789668076	0.16279066754065094	0.5527826365703451	1.2814584061225582	1.119450446620232	1.4669123153954609	0.21398309954292216	0.16508543362190498	0.5432066686982902	0.8421052631578947	0.15789473684210525	0.0	2708.5766766279608	3470.928350892399
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV16	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	0.0125	0.0125	19	19	1.4785603588977836	1.0334842251907683	0.237097541965789	0.9804369072949015	1.9766838105006657	2.786705138618932	1.9730628429604564	3.935873384525948	1.5595591773891044	0.5629622673946169	2.2436163462647714	0.9473684210526315	0.05263157894736842	0.0	45.29750816050436	126.23079875751048
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV16	vaccine_target_2vHPV_and_4vHPV	nAb	neutralizing_antibody	Neutralization	moderate	0.25	0.05	19	19	3.736842105263157	2.1817960303677917	0.5005383374627054	2.685250080102192	4.788434130424122	13.332192102376705	6.431922753716713	27.635180499013874	4.0	2.499999999999999	4.0	0.9473684210526315	0.0	0.05263157894736842	3442.209875904588	45892.20332225826
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	0.0125	19	19	1.3607197046128814	1.3883672837215368	0.3185132992768548	0.6915480940522721	2.0298913151734905	2.5681326174019596	1.6150155928022698	4.083740844334572	1.2575767675337897	0.30408171968195674	1.7553253744992325	1.0	0.0	0.0	12177.25064276816	31272.794565971817
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	IgM	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	0.0125	19	19	0.8252219123193689	1.0980174350809253	0.2519024756717624	0.29599444918930107	1.3544493754494367	1.7718075529597068	1.2277309601757624	2.55699506370324	0.781038484063826	0.06767582386944326	1.5846025302716011	0.8421052631578947	0.15789473684210525	0.0	1893.766845716626	3355.390400785395
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	0.0125	19	19	1.6779006065487532	1.9100398344441576	0.4381931903410127	0.7572908750778174	2.598510338019689	3.1996200701828625	1.6903135342017146	6.056609254064742	1.8267593173512306	1.1100695699434242	2.8418001659637957	0.8947368421052632	0.10526315789473684	0.0	759.2120678856078	2429.1901699318255
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	0.475	0.125	19	19	3.5007515923380756	4.261812574742962	0.9777268594534448	1.4466236839767577	5.554879500699394	11.319604070621773	2.7256941452538905	47.00946969371055	2.828816519578316	0.0	5.555487263135911	0.6842105263157895	0.21052631578947367	0.10526315789473684	39.98604308879951	452.62617611603207
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	0.0125	19	19	1.7110230334190963	1.0804833741311697	0.24787988621124302	1.1902467171454747	2.231799349692718	3.2739289960214206	2.2819176320581267	4.697194552689619	1.4426836513184043	0.8676517331371354	2.213456808921608	1.0	0.0	0.0	6273.065454572594	20537.570885665526
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	low	0.1125	0.0875	19	19	1.4787573945043366	3.400399583049833	0.7801051657985296	-0.16018274202762273	3.117697531036296	2.7870857579588733	0.8949117078586598	8.680014971313822	1.4185547969379133	-0.17509816765848818	2.524374863876818	0.6842105263157895	0.3157894736842105	0.0	399.5852287800479	1113.6783002236082
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0375	0.0125	19	19	2.2536630854375175	2.268081379290528	0.5203335541080923	1.160482853334914	3.346843317540121	4.768921666417833	2.235322287463929	10.174199035178919	2.6532763005314752	1.314686280064655	3.341596839159301	0.8947368421052632	0.10526315789473684	0.0	255.3413885757076	1217.7030803119073
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	high	0.3875	0.0125	19	19	1.9345140694584284	3.514785137462272	0.8063470117082504	0.24044186047812954	3.6285862784387275	3.8224935559492144	1.1813544245794645	12.36839400713687	1.4299878407448157	-0.47259953279015715	3.9949645571850154	0.631578947368421	0.3157894736842105	0.05263157894736842	18.169476960634626	69.4527085969936
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	0.0875	0.05	19	19	0.9214509603575735	1.855475499407931	0.4256752733755175	0.027140396537352784	1.8157615241777942	1.8940192060760024	1.0189903553110728	3.5204540791651096	0.7629345142846997	0.3831555808227014	0.9417984417125576	0.9473684210526315	0.05263157894736842	0.0	1070.9179058502011	2028.339081810975
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	none	0.0125	0.0125	19	19	0.7107798963519194	1.5399055591819357	0.35327856395108154	-0.03143082499758332	1.4529906177014222	1.6366886440015604	0.9784494171787742	2.737749821679569	0.855910777418913	0.5282966103810471	1.162113999566973	0.8421052631578947	0.15789473684210525	0.0	690.3943178700307	1129.9605399410827
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	low	0.125	0.025	19	19	1.470449160518752	3.3121133243956837	0.7598509089787017	-0.12593836145172999	3.066836682489234	2.771081534797251	0.9164077969826472	8.3793403960308	1.137865033503349	0.5064571402808564	1.4450212172846513	0.9473684210526315	0.05263157894736842	0.0	308.14185789253634	853.8862125041252
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	ADCP	antibody_dependent_cellular_phagocytosis	Phagocytic function	none	0.0125	0.0125	19	19	0.6044473078441164	0.32077544071510466	0.0735909331393086	0.44983849444984403	0.7590561212383887	1.5203961824267191	1.3658873410457035	1.6923830260905781	0.6227680288448738	0.42959850570857183	0.8164617701952817	1.0	0.0	0.0	38.89739234653335	59.13944683002357
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV18	vaccine_target_2vHPV_and_4vHPV	nAb	neutralizing_antibody	Neutralization	high	0.35	0.025	19	19	5.157894736842105	1.11868761873192	0.2566445410232946	4.61870456409874	5.69708490958547	35.7010533683694	24.56793276499066	51.87922092604459	5.0	4.0	5.999999999999998	1.0	0.0	0.0	860.552468976147	30722.629621199456
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV31	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	0.0125	19	19	3.3060804489642086	1.8396911546187902	0.4220540963320508	2.4193776958062214	4.192783202122196	9.89075360981393	5.349402265320117	18.287465050862675	3.097270505238381	2.427287894977135	4.349949479693934	0.9473684210526315	0.05263157894736842	0.0	2430.0733545885373	24035.256804009296
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV31	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	0.0125	19	19	1.3660399141845556	1.742811516212688	0.39982838299000023	0.5260316520469603	2.2060481763221507	2.5776205734769513	1.439962910273437	4.614096497492413	1.3306229557149791	-0.055988510626287624	2.0855408719865984	0.7368421052631579	0.2631578947368421	0.0	428.9239211806838	1105.6031236917388
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV31	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	Antibody abundance	low	0.05	0.0125	19	19	3.381308922398691	2.393868451418606	0.5491910875717847	2.2275012622152253	4.535116582582157	10.420184538142053	4.683221461481554	23.18494794704519	3.4758541628881208	1.2096703400176043	5.650261482098062	0.9473684210526315	0.05263157894736842	0.0	428.23612759025536	4462.299475389807
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV31	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	0.575	0.2125	19	19	4.571850710320103	4.511106671544155	1.0349188476206894	2.3975668934930208	6.746134527147184	23.78286657916652	5.269137739790539	107.3467369150461	4.523561956057013	2.0057831592640785	6.925522801151905	0.8421052631578947	0.10526315789473684	0.05263157894736842	26.65223761591889	633.866611255642
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV31	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	0.0125	19	19	3.184088939904793	1.3817073721446766	0.31698541077493636	2.518127303972895	3.850050575836691	9.088794411058243	5.728380417025011	14.420512925603573	3.03985635315302	2.6261573481401568	3.7312617263654926	1.0	0.0	0.0	1310.0868994845864	11907.110490036117
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV31	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	high	0.3875	0.1875	19	19	1.7857907959200863	3.7365291138414873	0.8572185687806646	-0.015158588535023387	3.586740180375196	3.4480741412807796	0.9895478741924194	12.014795437231474	1.463480801666634	0.03634761406091824	3.994928946902744	0.7368421052631579	0.21052631578947367	0.05263157894736842	20.595342599015293	71.01426824648314
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV31	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	0.0375	19	19	4.785306082490975	3.0385500938941568	0.6970911996931922	3.320771816997535	6.249840347984415	27.575326877515348	9.991988503326239	76.10083339754554	5.775112913541841	2.797966910294251	6.812612936899672	0.9473684210526315	0.05263157894736842	0.0	104.14569348093906	2871.851540622412
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV31	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	high	0.0125	0.45	19	19	1.951499555650317	1.8935455480034817	0.4344091415125538	1.0388398157644385	2.8641592955361954	3.8677634298026367	2.054574744088501	7.281114494355075	2.1477536204436922	0.0	3.378444927537308	0.6842105263157895	0.05263157894736842	0.2631578947368421	1.8205966026594431	7.041636960189115
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV31	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	low	0.125	0.1	19	19	2.3431587035352526	3.679310706200245	0.844091765800744	0.569787708778559	4.116529698291946	5.074123745119195	1.484305140450001	17.345983032152496	2.2136319804301348	0.9545068705230637	3.976465469130889	0.9473684210526315	0.05263157894736842	0.0	325.98847242117915	1654.1058485474405
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV31	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	0.1875	0.0375	19	19	2.7137680232993695	2.565804109238491	0.5886358326890514	1.4770900287273512	3.950446017871388	6.5603283433521895	2.783866500304465	15.459760002098925	1.8612737956958796	0.5896442855515893	4.564771119023626	0.8947368421052632	0.10526315789473684	0.0	157.40508931496896	1032.629068820875
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV31	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	0.1625	0.025	19	19	3.575111601241427	2.845107880103115	0.6527125122547743	2.203813498304324	4.94640970417853	11.918341625580958	4.6069549754368815	30.833135522576992	2.4371531854579676	1.6564889215000855	4.760683786444707	1.0	0.0	0.0	115.82301288013397	1380.4182356095002
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV33	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	0.0125	19	19	1.5280363379550672	1.3833809703403985	0.31736936053321235	0.8612680535136619	2.1948046223964726	2.8839303811495065	1.8166343357237165	4.578276585311684	2.026961210026588	0.4384467875337048	2.5842665551578206	0.8421052631578947	0.15789473684210525	0.0	902.862802972995	2603.7934675036267
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV33	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	0.0125	19	19	0.09519678156351134	0.42602737254857376	0.09773738232217825	-0.11014183911261015	0.3005354022396328	1.0682111005950972	0.9264969685100507	1.23160139128098	0.04364555869326736	-0.1383571363361824	0.3150913643344655	0.5789473684210527	0.42105263157894735	0.0	1860.3085714282395	1987.2022665318539
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV33	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	0.0375	0.025	19	19	0.859958871055299	1.4849238024088682	0.3406648838714955	0.14424850819354695	1.575669233917051	1.8149865675118202	1.1051548343688107	2.980737302868288	0.6685836849086968	-0.05767687792035936	1.1395808689436553	0.7368421052631579	0.2631578947368421	0.0	238.49518720281196	432.8655611893203
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV33	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	0.5125	0.3875	19	19	1.672217043162079	3.1636399487201357	0.7257887805378562	0.1473913975704877	3.1970426887536707	3.187039816449629	1.1075650218244946	9.170768841095459	0.8318772411916733	0.0	3.592495575575957	0.5263157894736842	0.21052631578947367	0.2631578947368421	31.705692402502297	101.04730409487925
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV33	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	0.0125	19	19	1.671071471995084	1.0473192263495947	0.24027150890974125	1.1662797632846567	2.1758631807055115	3.184510153788918	2.2443221313770803	4.51856031618879	1.3864554027781217	1.055872801561307	2.4882820628779596	0.9473684210526315	0.05263157894736842	0.0	322.0125454139619	1025.4522205181784
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV33	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	high	0.35	0.3125	19	19	-0.24289328216036346	3.6398873630099025	0.8350474305911005	-1.99726283373579	1.511476269415063	0.8450488913555422	0.25047476500338334	2.8510162641397625	-0.059243065200345946	-2.3356855870997157	0.9446253740748625	0.3157894736842105	0.5263157894736842	0.15789473684210525	51.83091621241149	43.79965828324033
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV33	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	none	0.025	0.0125	19	19	0.2403816809346365	1.9293401596846493	0.4426209886200006	-0.6895305095303659	1.170293871399639	1.1813051474382728	0.6200555993510428	2.250575356185294	0.7857215915611224	-1.0534648534676272	1.2991532452275072	0.5789473684210527	0.42105263157894735	0.0	266.7211215165886	315.0790337780554
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV33	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	0.025	19	19	0.19741264650058257	2.6996658426402997	0.6193458204946128	-1.1037846383076708	1.498609931308836	1.1466401062888694	0.46529428156476726	2.8257031849361693	0.0	-1.1960381754177662	1.5578040400239455	0.3684210526315789	0.3157894736842105	0.3157894736842105	3.6007325972213566	4.128744407995693
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV33	cross_reactive_non_booster_target	FcgR2A	fc_gamma_receptor_binding	Fc-receptor engagement	moderate	0.2875	0.0625	19	19	3.6298339111919606	2.8437543565532977	0.6524019926562818	2.259188185723257	5.000479636660664	12.37909473553625	4.787220259140305	32.01064045022669	3.523561956057013	1.4866525666672898	5.398757994113446	0.9473684210526315	0.05263157894736842	0.0	9.955755871692116	123.24324509954808
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV33	cross_reactive_non_booster_target	FcgR2B	fc_gamma_receptor_binding	Fc-receptor engagement	none	0.025	0.0125	19	19	1.189212519716112	1.98927445612316	0.4563708592214573	0.23041292305404804	2.148012116378176	2.2802824232185475	1.1731706819321257	4.4321666145593985	1.4838586802322737	0.7151751033522125	2.0510807203629122	0.7894736842105263	0.21052631578947367	0.0	63.176320899114636	144.0598541098657
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV33	cross_reactive_non_booster_target	FcgR3A	fc_gamma_receptor_binding	Fc-receptor engagement	high	0.4125	0.1625	19	19	3.4700671618544887	2.727338007715094	0.6256942505530341	2.1555323204155696	4.784602003293408	11.081391605458228	4.455330081302604	27.561872559982785	2.8859953712971684	1.1743066015152974	6.157051116843486	0.8947368421052632	0.0	0.10526315789473684	7.409017800460719	82.10222765871598
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV45	cross_reactive_non_booster_target	IgG	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	0.0125	19	19	3.757959687739072	1.4888060351744288	0.34155552915046294	3.0403781485807007	4.475541226897443	13.528778567163478	8.227066748702386	22.247035925435988	3.227185727425981	2.462500348234453	5.168133220149226	1.0	0.0	0.0	839.5950785605384	11358.69590392578
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV45	cross_reactive_non_booster_target	IgM	antibody_isotype_or_subclass	Antibody abundance	none	0.0125	0.0125	19	19	0.6257083959784469	1.6291168914390872	0.37374504721042645	-0.15950081113683623	1.41091760309373	1.542968271839593	0.8953348133479014	2.6590623445115256	0.00921806623581567	-0.40378686281693366	1.2924875684613664	0.5263157894736842	0.47368421052631576	0.0	702.1392331913944	1083.378559228105
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV45	cross_reactive_non_booster_target	IgA1	antibody_isotype_or_subclass	Antibody abundance	none	0.0375	0.0125	19	19	1.0130246791644235	1.5340221038726942	0.35192880673361726	0.27364969250206583	1.7523996658267813	2.0181377902509214	1.2088621107580642	3.3691850411994584	0.5745002756049189	0.11957251308866246	1.737331216183478	0.7894736842105263	0.21052631578947367	0.0	511.2778145216349	1031.8290788030145
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV45	cross_reactive_non_booster_target	IgA2	antibody_isotype_or_subclass	Antibody abundance	high	0.3875	0.4375	19	19	-0.06913347018498701	6.515972919467217	1.4948667092002783	-3.2097318867663254	3.0714649463963517	0.9532103554461386	0.1080872391884367	8.406265055449381	0.0	-3.14960167854086	3.368576517600627	0.42105263157894735	0.42105263157894735	0.15789473684210525	55.96091956607686	53.34252803067291
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV45	cross_reactive_non_booster_target	IgG1	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	0.0125	19	19	3.624392876802324	1.4435036586161873	0.33116245118627347	2.928646384204861	4.3201393693997865	12.332495679572357	7.613956799111704	19.975218365359616	3.638686076585717	2.4210154270634	4.787694275978925	1.0	0.0	0.0	452.64158537110893	5582.2003959839885
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV45	cross_reactive_non_booster_target	IgG2	antibody_isotype_or_subclass	IgG subclass architecture	high	0.5	0.3625	19	19	1.0121173061502902	3.1065987868349816	0.7127026405231441	-0.4852153794627134	2.5094499917632938	2.016868895594003	0.7143904108024235	5.6940295957298055	0.0	-0.8008089510987384	1.8755860433322402	0.47368421052631576	0.3157894736842105	0.21052631578947367	28.985815543821708	58.460589783759204
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV45	cross_reactive_non_booster_target	IgG3	antibody_isotype_or_subclass	IgG subclass architecture	low	0.0625	0.0375	19	19	1.2426467570183692	2.6371625041195355	0.6050065712185115	-0.028424882945213836	2.513718396981952	2.3663225799584535	0.9804902008089289	5.710901085805364	0.9482610300283794	-0.2421199561098999	2.9293361013342394	0.7368421052631579	0.2631578947368421	0.0	86.26368209599661	204.12769877411424
3	previously_4vHPV_vaccinated	six_year_4vHPV_persistence_to_heterologous_2vHPV_recall	recall_after_3_previous_4vHPV_doses	HPV45	cross_reactive_non_booster_target	IgG4	antibody_isotype_or_subclass	IgG subclass architecture	none	0.0125	0.0125	19	19	1.1130898485610936	2.454570345865105	0.5631170572335616	-0.06997518821652626	2.2961548853387135	2.163084235931257	0.9526543818605595	4.911469994602059	1.3219280948873675	-0.5	2.4351823597917024	0.5263157894736842	0.2631578947368421	0.21052631578947367	3.795957607109718	8.210976060202364
