matrix_representation	principal_component	component_number	feature_column	loading	absolute_loading	squared_loading	contribution_percent	antigen_target	assay_feature	feature_family
raw_log2_change	PC6	6	HPV58__FcgR2B	-0.15123608608779837	0.15123608608779837	0.02287235373515596	2.2872353735155957	HPV58	FcgR2B	fc_receptor_communication
raw_log2_change	PC6	6	HPV58__FcgR3A	-0.1052530495019697	0.1052530495019697	0.011078204429464085	1.1078204429464085	HPV58	FcgR3A	fc_receptor_communication
raw_log2_change	PC6	6	HPV58__IgA1	0.02253438788306187	0.02253438788306187	0.0005077986372642856	0.05077986372642856	HPV58	IgA1	binding_antibody_abundance
raw_log2_change	PC6	6	HPV58__IgA2	-0.014530699899260936	0.014530699899260936	0.00021114123956238176	0.021114123956238177	HPV58	IgA2	binding_antibody_abundance
raw_log2_change	PC6	6	HPV58__IgG	0.1289884796076173	0.1289884796076173	0.016638027871484707	1.6638027871484706	HPV58	IgG	binding_antibody_abundance
raw_log2_change	PC6	6	HPV58__IgG1	0.11085348218921116	0.11085348218921116	0.012288494513473757	1.2288494513473758	HPV58	IgG1	igg_subclass_architecture
raw_log2_change	PC6	6	HPV58__IgG2	0.051210077208495325	0.051210077208495325	0.0026224720077000522	0.26224720077000524	HPV58	IgG2	igg_subclass_architecture
raw_log2_change	PC6	6	HPV58__IgG3	-0.11040816436843368	0.11040816436843368	0.012189962759207067	1.2189962759207067	HPV58	IgG3	igg_subclass_architecture
raw_log2_change	PC6	6	HPV58__IgG4	0.2066658852302881	0.2066658852302881	0.04271078811801861	4.2710788118018606	HPV58	IgG4	igg_subclass_architecture
raw_log2_change	PC6	6	HPV58__IgM	0.08631296589326022	0.08631296589326022	0.007449928081291102	0.7449928081291102	HPV58	IgM	binding_antibody_abundance
raw_log2_change	PC7	7	BPV__FcgR2A	-0.019888756608285776	0.019888756608285776	0.00039556263942363114	0.03955626394236311	BPV	FcgR2A	fc_receptor_communication
raw_log2_change	PC7	7	BPV__FcgR2B	0.17778973857453867	0.17778973857453867	0.03160919114240281	3.1609191142402806	BPV	FcgR2B	fc_receptor_communication
raw_log2_change	PC7	7	BPV__FcgR3A	0.004720156450987403	0.004720156450987403	2.2279876921798e-05	0.0022279876921798	BPV	FcgR3A	fc_receptor_communication
raw_log2_change	PC7	7	BPV__IgA1	0.029720012497297776	0.029720012497297776	0.000883279142839536	0.0883279142839536	BPV	IgA1	binding_antibody_abundance
raw_log2_change	PC7	7	BPV__IgA2	-0.08946713209973997	0.08946713209973997	0.008004367726152322	0.8004367726152323	BPV	IgA2	binding_antibody_abundance
raw_log2_change	PC7	7	BPV__IgG	-0.09047722510602967	0.09047722510602967	0.008186128262887164	0.8186128262887165	BPV	IgG	binding_antibody_abundance
raw_log2_change	PC7	7	BPV__IgG1	-0.11464609302977946	0.11464609302977946	0.013143726646992846	1.3143726646992846	BPV	IgG1	igg_subclass_architecture
raw_log2_change	PC7	7	BPV__IgG2	0.04131066760585429	0.04131066760585429	0.0017065712580413793	0.17065712580413794	BPV	IgG2	igg_subclass_architecture
raw_log2_change	PC7	7	BPV__IgG3	0.023462289962539594	0.023462289962539594	0.0005504790502862862	0.05504790502862862	BPV	IgG3	igg_subclass_architecture
raw_log2_change	PC7	7	BPV__IgG4	-0.009860061962520983	0.009860061962520983	9.722082190475314e-05	0.009722082190475314	BPV	IgG4	igg_subclass_architecture
raw_log2_change	PC7	7	BPV__IgM	0.03554680224127432	0.03554680224127432	0.0012635751495802651	0.12635751495802652	BPV	IgM	binding_antibody_abundance
raw_log2_change	PC7	7	HPV16__ADCP	0.053999380471880576	0.053999380471880576	0.0029159330913469173	0.2915933091346917	HPV16	ADCP	phagocytic_function
raw_log2_change	PC7	7	HPV16__FcgR2A	-0.03454187723149388	0.03454187723149388	0.0011931412826755952	0.11931412826755952	HPV16	FcgR2A	fc_receptor_communication
raw_log2_change	PC7	7	HPV16__FcgR2B	0.0030821409526422816	0.0030821409526422816	9.49959285195467e-06	0.0009499592851954671	HPV16	FcgR2B	fc_receptor_communication
raw_log2_change	PC7	7	HPV16__FcgR3A	0.03621720991954347	0.03621720991954347	0.001311686294356278	0.1311686294356278	HPV16	FcgR3A	fc_receptor_communication
raw_log2_change	PC7	7	HPV16__IgA1	-0.08984231726900743	0.08984231726900743	0.008071641972264992	0.8071641972264991	HPV16	IgA1	binding_antibody_abundance
raw_log2_change	PC7	7	HPV16__IgA2	-0.10008715916578997	0.10008715916578997	0.010017439429878176	1.0017439429878177	HPV16	IgA2	binding_antibody_abundance
raw_log2_change	PC7	7	HPV16__IgG	-0.03352512965918708	0.03352512965918708	0.0011239343186653053	0.11239343186653053	HPV16	IgG	binding_antibody_abundance
raw_log2_change	PC7	7	HPV16__IgG1	-0.037285802787258474	0.037285802787258474	0.0013902310894903318	0.1390231089490332	HPV16	IgG1	igg_subclass_architecture
raw_log2_change	PC7	7	HPV16__IgG2	0.015255245423468313	0.015255245423468313	0.0002327225129302509	0.02327225129302509	HPV16	IgG2	igg_subclass_architecture
raw_log2_change	PC7	7	HPV16__IgG3	0.001520497365818092	0.001520497365818092	2.3119122394597566e-06	0.00023119122394597567	HPV16	IgG3	igg_subclass_architecture
raw_log2_change	PC7	7	HPV16__IgG4	0.061137971652186165	0.061137971652186165	0.003737851577743519	0.3737851577743519	HPV16	IgG4	igg_subclass_architecture
raw_log2_change	PC7	7	HPV16__IgM	-0.0031023507694284795	0.0031023507694284795	9.624580296573478e-06	0.0009624580296573479	HPV16	IgM	binding_antibody_abundance
raw_log2_change	PC7	7	HPV16__nAb	-0.03191001927318136	0.03191001927318136	0.0010182493300148058	0.10182493300148057	HPV16	nAb	neutralization
raw_log2_change	PC7	7	HPV18__ADCP	0.07616213091184693	0.07616213091184693	0.005800670185033309	0.5800670185033309	HPV18	ADCP	phagocytic_function
raw_log2_change	PC7	7	HPV18__FcgR2A	-0.04492907842708072	0.04492907842708072	0.00201862208830677	0.20186220883067701	HPV18	FcgR2A	fc_receptor_communication
raw_log2_change	PC7	7	HPV18__FcgR2B	0.23393587922735054	0.23393587922735054	0.05472599558987354	5.472599558987354	HPV18	FcgR2B	fc_receptor_communication
raw_log2_change	PC7	7	HPV18__FcgR3A	0.23082418792775827	0.23082418792775827	0.05327980573250907	5.3279805732509065	HPV18	FcgR3A	fc_receptor_communication
raw_log2_change	PC7	7	HPV18__IgA1	-0.048892536844893184	0.048892536844893184	0.0023904801591292375	0.23904801591292374	HPV18	IgA1	binding_antibody_abundance
raw_log2_change	PC7	7	HPV18__IgA2	0.027094334314441235	0.027094334314441235	0.0007341029519427078	0.07341029519427078	HPV18	IgA2	binding_antibody_abundance
raw_log2_change	PC7	7	HPV18__IgG	0.02094062420726847	0.02094062420726847	0.0004385097421900383	0.04385097421900383	HPV18	IgG	binding_antibody_abundance
raw_log2_change	PC7	7	HPV18__IgG1	0.031967126040270875	0.031967126040270875	0.0010218971472745642	0.10218971472745642	HPV18	IgG1	igg_subclass_architecture
raw_log2_change	PC7	7	HPV18__IgG2	0.17160514456469228	0.17160514456469228	0.029448325641068935	2.9448325641068935	HPV18	IgG2	igg_subclass_architecture
raw_log2_change	PC7	7	HPV18__IgG3	0.06078336390499225	0.06078336390499225	0.0036946173276067146	0.36946173276067146	HPV18	IgG3	igg_subclass_architecture
raw_log2_change	PC7	7	HPV18__IgG4	0.2934579671568499	0.2934579671568499	0.0861175784878308	8.61175784878308	HPV18	IgG4	igg_subclass_architecture
raw_log2_change	PC7	7	HPV18__IgM	0.08540839179472678	0.08540839179472678	0.007294593388961553	0.7294593388961553	HPV18	IgM	binding_antibody_abundance
raw_log2_change	PC7	7	HPV18__nAb	-0.020037325307203136	0.020037325307203136	0.00040149440546668325	0.04014944054666832	HPV18	nAb	neutralization
raw_log2_change	PC7	7	HPV31__FcgR2A	-0.026461171065693342	0.026461171065693342	0.0007001935741678865	0.07001935741678865	HPV31	FcgR2A	fc_receptor_communication
raw_log2_change	PC7	7	HPV31__FcgR2B	0.16127985156332472	0.16127985156332472	0.026011190520288056	2.6011190520288054	HPV31	FcgR2B	fc_receptor_communication
raw_log2_change	PC7	7	HPV31__FcgR3A	0.0911069873654602	0.0911069873654602	0.008300483146810126	0.8300483146810126	HPV31	FcgR3A	fc_receptor_communication
raw_log2_change	PC7	7	HPV31__IgA1	-0.23391373545065672	0.23391373545065672	0.05471563563247982	5.471563563247981	HPV31	IgA1	binding_antibody_abundance
raw_log2_change	PC7	7	HPV31__IgA2	-0.1393246480438998	0.1393246480438998	0.01941135755255655	1.941135755255655	HPV31	IgA2	binding_antibody_abundance
raw_log2_change	PC7	7	HPV31__IgG	-0.018561086141064647	0.018561086141064647	0.0003445139187360221	0.03445139187360221	HPV31	IgG	binding_antibody_abundance
raw_log2_change	PC7	7	HPV31__IgG1	-0.03260433080361489	0.03260433080361489	0.0010630423871515508	0.10630423871515508	HPV31	IgG1	igg_subclass_architecture
raw_log2_change	PC7	7	HPV31__IgG2	0.01807492758022396	0.01807492758022396	0.0003267030070303408	0.03267030070303408	HPV31	IgG2	igg_subclass_architecture
raw_log2_change	PC7	7	HPV31__IgG3	-0.02185980703840605	0.02185980703840605	0.00047785116375634676	0.04778511637563468	HPV31	IgG3	igg_subclass_architecture
raw_log2_change	PC7	7	HPV31__IgG4	0.15057480094280581	0.15057480094280581	0.022672770678965594	2.2672770678965595	HPV31	IgG4	igg_subclass_architecture
raw_log2_change	PC7	7	HPV31__IgM	-0.1293201816626112	0.1293201816626112	0.01672370938525076	1.6723709385250762	HPV31	IgM	binding_antibody_abundance
raw_log2_change	PC7	7	HPV33__FcgR2A	-0.12269272956652114	0.12269272956652114	0.01505350588848349	1.505350588848349	HPV33	FcgR2A	fc_receptor_communication
raw_log2_change	PC7	7	HPV33__FcgR2B	0.15889928057075414	0.15889928057075414	0.025248981365903245	2.5248981365903247	HPV33	FcgR2B	fc_receptor_communication
raw_log2_change	PC7	7	HPV33__FcgR3A	-0.09506743227070032	0.09506743227070032	0.009037816678544192	0.9037816678544192	HPV33	FcgR3A	fc_receptor_communication
raw_log2_change	PC7	7	HPV33__IgA1	-0.17109410190886262	0.17109410190886262	0.02927319170800027	2.927319170800027	HPV33	IgA1	binding_antibody_abundance
raw_log2_change	PC7	7	HPV33__IgA2	-0.04724611651590073	0.04724611651590073	0.002232195525834068	0.22321955258340678	HPV33	IgA2	binding_antibody_abundance
raw_log2_change	PC7	7	HPV33__IgG	-0.029946156623265864	0.029946156623265864	0.00089677229650517	0.089677229650517	HPV33	IgG	binding_antibody_abundance
raw_log2_change	PC7	7	HPV33__IgG1	-0.16300981359750172	0.16300981359750172	0.026572199329092255	2.6572199329092254	HPV33	IgG1	igg_subclass_architecture
raw_log2_change	PC7	7	HPV33__IgG2	-0.13764558199011293	0.13764558199011293	0.0189463062413969	1.89463062413969	HPV33	IgG2	igg_subclass_architecture
raw_log2_change	PC7	7	HPV33__IgG3	0.07190926905407653	0.07190926905407653	0.0051709429758915685	0.5170942975891568	HPV33	IgG3	igg_subclass_architecture
raw_log2_change	PC7	7	HPV33__IgG4	0.25053828046641335	0.25053828046641335	0.0627694299790672	6.276942997906721	HPV33	IgG4	igg_subclass_architecture
raw_log2_change	PC7	7	HPV33__IgM	0.021143867533917914	0.021143867533917914	0.000447063134291868	0.044706313429186795	HPV33	IgM	binding_antibody_abundance
raw_log2_change	PC7	7	HPV45__FcgR2A	-0.06110866333327485	0.06110866333327485	0.0037342687343795305	0.37342687343795306	HPV45	FcgR2A	fc_receptor_communication
raw_log2_change	PC7	7	HPV45__FcgR2B	0.09750213952782315	0.09750213952782315	0.009506667212503093	0.9506667212503093	HPV45	FcgR2B	fc_receptor_communication
raw_log2_change	PC7	7	HPV45__FcgR3A	0.01382589990083854	0.01382589990083854	0.00019115550806800716	0.019115550806800715	HPV45	FcgR3A	fc_receptor_communication
raw_log2_change	PC7	7	HPV45__IgA1	-0.09794622900840208	0.09794622900840208	0.009593463776966345	0.9593463776966346	HPV45	IgA1	binding_antibody_abundance
raw_log2_change	PC7	7	HPV45__IgA2	0.102561864501833	0.102561864501833	0.010518936050092352	1.0518936050092351	HPV45	IgA2	binding_antibody_abundance
raw_log2_change	PC7	7	HPV45__IgG	-0.08972830486415993	0.08972830486415993	0.008051168693795628	0.8051168693795627	HPV45	IgG	binding_antibody_abundance
raw_log2_change	PC7	7	HPV45__IgG1	-0.07324815561827439	0.07324815561827439	0.0053652923014789414	0.5365292301478941	HPV45	IgG1	igg_subclass_architecture
raw_log2_change	PC7	7	HPV45__IgG2	0.04225840866405194	0.04225840866405194	0.0017857731028180202	0.17857731028180202	HPV45	IgG2	igg_subclass_architecture
raw_log2_change	PC7	7	HPV45__IgG3	0.08439070557573142	0.08439070557573142	0.007121791187569786	0.7121791187569786	HPV45	IgG3	igg_subclass_architecture
raw_log2_change	PC7	7	HPV45__IgG4	0.2312928428206011	0.2312928428206011	0.05349637914003529	5.349637914003529	HPV45	IgG4	igg_subclass_architecture
raw_log2_change	PC7	7	HPV45__IgM	-0.046903404129666634	0.046903404129666634	0.002199929318950829	0.2199929318950829	HPV45	IgM	binding_antibody_abundance
raw_log2_change	PC7	7	HPV52__FcgR2A	-0.07152377077908066	0.07152377077908066	0.005115649786458473	0.5115649786458473	HPV52	FcgR2A	fc_receptor_communication
raw_log2_change	PC7	7	HPV52__FcgR2B	0.18255124667002162	0.18255124667002162	0.03332495766077908	3.332495766077908	HPV52	FcgR2B	fc_receptor_communication
raw_log2_change	PC7	7	HPV52__FcgR3A	-0.012298607939632241	0.012298607939632241	0.0001512557572527852	0.01512557572527852	HPV52	FcgR3A	fc_receptor_communication
raw_log2_change	PC7	7	HPV52__IgA1	-0.03133533020021576	0.03133533020021576	0.000981902918756554	0.0981902918756554	HPV52	IgA1	binding_antibody_abundance
raw_log2_change	PC7	7	HPV52__IgA2	-0.11361502923904296	0.11361502923904296	0.012908374868988586	1.2908374868988586	HPV52	IgA2	binding_antibody_abundance
raw_log2_change	PC7	7	HPV52__IgG	-0.019466267249471158	0.019466267249471158	0.0003789355606278334	0.037893556062783336	HPV52	IgG	binding_antibody_abundance
raw_log2_change	PC7	7	HPV52__IgG1	-0.02100864591199463	0.02100864591199463	0.0004413632030555686	0.044136320305556864	HPV52	IgG1	igg_subclass_architecture
raw_log2_change	PC7	7	HPV52__IgG2	0.06074579241405726	0.06074579241405726	0.0036900512960117366	0.36900512960117365	HPV52	IgG2	igg_subclass_architecture
raw_log2_change	PC7	7	HPV52__IgG3	0.04799755454515034	0.04799755454515034	0.002303765242314682	0.2303765242314682	HPV52	IgG3	igg_subclass_architecture
raw_log2_change	PC7	7	HPV52__IgG4	0.21205586660007306	0.21205586660007306	0.04496769055950798	4.496769055950798	HPV52	IgG4	igg_subclass_architecture
raw_log2_change	PC7	7	HPV52__IgM	-0.048165053466602686	0.048165053466602686	0.0023198723754406956	0.23198723754406955	HPV52	IgM	binding_antibody_abundance
raw_log2_change	PC7	7	HPV58__FcgR2A	-0.07100215826322095	0.07100215826322095	0.0050413064780354755	0.5041306478035475	HPV58	FcgR2A	fc_receptor_communication
raw_log2_change	PC7	7	HPV58__FcgR2B	0.17943656620749016	0.17943656620749016	0.032197481292334997	3.2197481292334995	HPV58	FcgR2B	fc_receptor_communication
raw_log2_change	PC7	7	HPV58__FcgR3A	0.002271038937374662	0.002271038937374662	5.157617855071833e-06	0.0005157617855071833	HPV58	FcgR3A	fc_receptor_communication
raw_log2_change	PC7	7	HPV58__IgA1	-0.10630523201065833	0.10630523201065833	0.011300802352839898	1.1300802352839898	HPV58	IgA1	binding_antibody_abundance
raw_log2_change	PC7	7	HPV58__IgA2	-0.14597837468851296	0.14597837468851296	0.02130968587669988	2.130968587669988	HPV58	IgA2	binding_antibody_abundance
raw_log2_change	PC7	7	HPV58__IgG	-0.08261771953509901	0.08261771953509901	0.006825687581180281	0.6825687581180282	HPV58	IgG	binding_antibody_abundance
raw_log2_change	PC7	7	HPV58__IgG1	-0.05504105476047381	0.05504105476047381	0.0030295177091454765	0.30295177091454767	HPV58	IgG1	igg_subclass_architecture
raw_log2_change	PC7	7	HPV58__IgG2	0.007107001313510451	0.007107001313510451	5.050946767023928e-05	0.005050946767023928	HPV58	IgG2	igg_subclass_architecture
raw_log2_change	PC7	7	HPV58__IgG3	-0.04980120675303702	0.04980120675303702	0.0024801601940587403	0.24801601940587403	HPV58	IgG3	igg_subclass_architecture
raw_log2_change	PC7	7	HPV58__IgG4	0.09097741247063967	0.09097741247063967	0.008276889579852903	0.8276889579852903	HPV58	IgG4	igg_subclass_architecture
raw_log2_change	PC7	7	HPV58__IgM	0.02597999143362731	0.02597999143362731	0.0006749599548913483	0.06749599548913483	HPV58	IgM	binding_antibody_abundance
raw_log2_change	PC8	8	BPV__FcgR2A	0.043131482389321386	0.043131482389321386	0.001860324773100341	0.18603247731003408	BPV	FcgR2A	fc_receptor_communication
raw_log2_change	PC8	8	BPV__FcgR2B	-0.174075466868078	0.174075466868078	0.030302268165339326	3.0302268165339328	BPV	FcgR2B	fc_receptor_communication
raw_log2_change	PC8	8	BPV__FcgR3A	0.009189058227224333	0.009189058227224333	8.44387911033192e-05	0.00844387911033192	BPV	FcgR3A	fc_receptor_communication
raw_log2_change	PC8	8	BPV__IgA1	0.04501704283479335	0.04501704283479335	0.0020265341455896193	0.20265341455896194	BPV	IgA1	binding_antibody_abundance
raw_log2_change	PC8	8	BPV__IgA2	-0.08230279859752293	0.08230279859752293	0.006773750656984423	0.6773750656984423	BPV	IgA2	binding_antibody_abundance
raw_log2_change	PC8	8	BPV__IgG	-0.022761711189068688	0.022761711189068688	0.0005180954962545748	0.051809549625457474	BPV	IgG	binding_antibody_abundance
raw_log2_change	PC8	8	BPV__IgG1	0.09072916457866195	0.09072916457866195	0.008231781305141926	0.8231781305141926	BPV	IgG1	igg_subclass_architecture
raw_log2_change	PC8	8	BPV__IgG2	0.03466110692746546	0.03466110692746546	0.0012013923334371942	0.12013923334371943	BPV	IgG2	igg_subclass_architecture
raw_log2_change	PC8	8	BPV__IgG3	0.27709224401662047	0.27709224401662047	0.07678011169416635	7.678011169416635	BPV	IgG3	igg_subclass_architecture
raw_log2_change	PC8	8	BPV__IgG4	0.06443089556216178	0.06443089556216178	0.004151340302942198	0.4151340302942198	BPV	IgG4	igg_subclass_architecture
raw_log2_change	PC8	8	BPV__IgM	-0.06860830163979634	0.06860830163979634	0.004707099053897281	0.47070990538972807	BPV	IgM	binding_antibody_abundance
raw_log2_change	PC8	8	HPV16__ADCP	-0.1510727363104125	0.1510727363104125	0.022822971656315423	2.2822971656315425	HPV16	ADCP	phagocytic_function
raw_log2_change	PC8	8	HPV16__FcgR2A	0.0949934219425349	0.0949934219425349	0.009023750212352473	0.9023750212352473	HPV16	FcgR2A	fc_receptor_communication
raw_log2_change	PC8	8	HPV16__FcgR2B	0.13689236262373913	0.13689236262373913	0.01873951894470929	1.873951894470929	HPV16	FcgR2B	fc_receptor_communication
raw_log2_change	PC8	8	HPV16__FcgR3A	0.1276396122960994	0.1276396122960994	0.01629187062709857	1.629187062709857	HPV16	FcgR3A	fc_receptor_communication
raw_log2_change	PC8	8	HPV16__IgA1	0.08464340157973198	0.08464340157973198	0.007164505430987774	0.7164505430987774	HPV16	IgA1	binding_antibody_abundance
raw_log2_change	PC8	8	HPV16__IgA2	0.07137043092737481	0.07137043092737481	0.00509373841075918	0.509373841075918	HPV16	IgA2	binding_antibody_abundance
raw_log2_change	PC8	8	HPV16__IgG	0.10129083308970352	0.10129083308970352	0.010259832868006177	1.0259832868006178	HPV16	IgG	binding_antibody_abundance
raw_log2_change	PC8	8	HPV16__IgG1	0.11242240772586723	0.11242240772586723	0.012638797758881132	1.263879775888113	HPV16	IgG1	igg_subclass_architecture
raw_log2_change	PC8	8	HPV16__IgG2	-0.1097673880954832	0.1097673880954832	0.012048879489304427	1.2048879489304427	HPV16	IgG2	igg_subclass_architecture
raw_log2_change	PC8	8	HPV16__IgG3	0.10694138759691896	0.10694138759691896	0.011436460381154452	1.1436460381154452	HPV16	IgG3	igg_subclass_architecture
raw_log2_change	PC8	8	HPV16__IgG4	0.08171764106812351	0.08171764106812351	0.006677772861738667	0.6677772861738667	HPV16	IgG4	igg_subclass_architecture
raw_log2_change	PC8	8	HPV16__IgM	-0.001346730465653534	0.001346730465653534	1.8136829471193844e-06	0.00018136829471193845	HPV16	IgM	binding_antibody_abundance
raw_log2_change	PC8	8	HPV16__nAb	-0.165390528340955	0.165390528340955	0.02735402686490024	2.7354026864900236	HPV16	nAb	neutralization
